0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
959,2911,1910,1254,439,2133,3731,1835,1804,1425,190,2117,573,3986,524,672,2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985
2911,1910,1254,439,2133,3731,1835,1804,1425,190,2117,573,3986,524,672,2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222
1910,1254,439,2133,3731,1835,1804,1425,190,2117,573,3986,524,672,2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919
1254,439,2133,3731,1835,1804,1425,190,2117,573,3986,524,672,2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447
439,2133,3731,1835,1804,1425,190,2117,573,3986,524,672,2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080
2133,3731,1835,1804,1425,190,2117,573,3986,524,672,2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789
3731,1835,1804,1425,190,2117,573,3986,524,672,2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269
1835,1804,1425,190,2117,573,3986,524,672,2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032
1804,1425,190,2117,573,3986,524,672,2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544
1425,190,2117,573,3986,524,672,2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538
190,2117,573,3986,524,672,2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669
2117,573,3986,524,672,2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844
573,3986,524,672,2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101
3986,524,672,2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924
524,672,2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099
672,2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748
2380,1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333
1138,1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237
1109,1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230
1828,2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586
2155,3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14
3739,3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968
3418,1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236
1574,3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723
3175,257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825
257,1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043
1272,3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317
3075,1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017
1133,3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510
3674,1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330
1008,2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808
2706,3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988
3123,3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536
3911,1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330
1749,1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296
1115,2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563
2314,566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796
566,2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997
2916,3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813
3651,2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413
2381,3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048
3985,2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992
2222,919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066
919,3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061
3447,3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416
3080,1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960
1789,1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468
1269,1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402
1032,2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222
2544,538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699
538,1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981
1669,2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125
2844,3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512
3101,1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109
1924,3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652
3099,748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262
748,1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82
1333,237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906
237,2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959
2230,3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901
3586,14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596
14,968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769
968,236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012
236,2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704
2723,1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11
1825,2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203
2043,3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363
3317,4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116
4017,3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187
3510,330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513
330,3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417
3808,988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912
988,2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481
2536,1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689
1330,296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870
296,563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068
563,1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721
1796,1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906
1997,2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534
2813,2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206
2413,3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561
3048,3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294
3992,4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354
4066,3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712
3061,416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183
416,2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414
2960,2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304
2468,402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904
402,2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481
2222,3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735
3699,2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012
2981,3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725
3125,2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725,557
2512,109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725,557,490
109,2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725,557,490,2739
2652,1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725,557,490,2739,370
1262,82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725,557,490,2739,370,557
82,3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725,557,490,2739,370,557,84
3906,3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725,557,490,2739,370,557,84,996
3959,3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725,557,490,2739,370,557,84,996,1969
3901,1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725,557,490,2739,370,557,84,996,1969,35
1596,3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725,557,490,2739,370,557,84,996,1969,35,3543
3769,4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725,557,490,2739,370,557,84,996,1969,35,3543,603
4012,1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725,557,490,2739,370,557,84,996,1969,35,3543,603,52
1704,11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725,557,490,2739,370,557,84,996,1969,35,3543,603,52,3937
11,203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725,557,490,2739,370,557,84,996,1969,35,3543,603,52,3937,4073
203,1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725,557,490,2739,370,557,84,996,1969,35,3543,603,52,3937,4073,1063
1363,1116,187,513,3417,3912,2481,689,870,3068,721,2906,1534,1206,2561,294,3354,712,183,3414,2304,904,3481,735,4012,1725,557,490,2739,370,557,84,996,1969,35,3543,603,52,3937,4073,1063,150
